article_id,keyword,key_id
98141,excessive daytime somnolence,5011
98142,hypoxaemia,6709
98142,pulmonary hypertension,11522
98143,hypertension,6451
98143,insomnia,7050
98144,child,2635
98144,obese,9876
98144,underweight,16356
98145,depression,3923
98148,8-hydroxydeoxyguanosine,109
98148,malondialdehyde,8203
98148,metabolic syndrome,8583
98150,stroke,12980
98151,snoring,16381
98151,smoking,12753
98151,daytime sleepiness,3788
98152,inflammation,6984
98152,trace mineral,14045
98154,osteoprotegerin,10246
98154,major depressive disorder,8161
98157,anesthesia,812
98157,upper airway surgery,15343
98158,chronic sleep restriction,2791
98158,inflammation,6984
98159,anesthesia,812
98159,sleep,12542
98159,physiology,10874
98160,pediatrics,14014
98160,oximetry,10320
98161,postoperative pulmonary complication,11148
98162,sleep,12542
98162,anesthesia,812
98162,extubation failure,5113
98163,anesthesia,812
98163,sleep,12542
98163,pharynx,15132
98164,respiratory depression,11980
98164,metabolic dysfunction,8570
98164,sympathetic activation,13130
98165,preoperative evaluation,11249
98165,portable monitoring,11045
98166,specificity,15772
98166,sensitivity,15825
98167,sedation,802
98167,opioid,10087
98167,benzodiazepine,1533
98167,hypnotics,6627
98168,complication,3175
98169,positive airway pressure therapy,15019
98170,sleep,12542
98170,sleepiness,12700
98171,perioperative management,15479
98172,renal sympathetic denervation,11896
98172,resistant hypertension,14222
98172,essential hypertension,4943
98173,laparoscopic adjustable gastric band,7540
98173,morbid obesity,8896
98174,sleep,12542
98174,china,2669
98175,sleeve gastrectomy,12732
98176,robot,12227
98176,outcome,10266
98177,weight loss,13880
98177,ghrelin,5794
98179,sexuality,15802
98180,sensitivity,15825
98180,specificity,15772
98180,stop-bang,12966
98181,non-dipper,9723
98181,night-time,14575
98181,nocturnal,9618
98181,home,6359
98182,weight loss,13880
98182,self-monitoring,14904
98183,traumatic brain injury,13483
98183,sustained attention,13113
98183,psychomotor vigilance task,11471
98183,fatigue,5223
98183,daytime sleepiness,3788
98184,daytime somnolence,3789
98184,armodafinil,1090
98184,fatigue,5223
98184,sarcoidosis,12305
98187,depression,3923
98188,animal model,855
98188,hypoxic stress,6731
98189,social support,12791
98190,pediatric,10573
98190,positive airway pressure,11086
98190,adherence,389
98191,insomnia,7050
98191,sleep,12542
98192,enuresis,4811
98192,childhood,2642
98192,complication,3175
98194,depression,3923
98194,excessive daytime sleepiness,4522
98196,physical activity,10848
98196,overweight/obesity in children,14763
98197,metabolic syndrome,8583
98198,sleep,12542
98198,rheumatoid arthritis,12170
98199,nursing,9861
98199,positive airway pressure therapy,15019
98199,children,2656
98200,sleepwake disorder,15795
98200,stroke,12980
98201,trisomy 21,15862
98201,charge syndrome,2575
98201,craniosynostosis,3614
98201,achondroplasia,214
98202,insomnia,7050
98202,hypoventilation,6702
98202,melatonin,8507
98202,spinal cord injury,12871
98202,restless leg,12091
98204,narcolepsy,9240
98204,sorem,12825
98204,fatigue,5223
98204,alertness,612
98205,coronary heart disease,2582
98205,depression,3923
98205,chronic heart failure,2629
98205,sleep quality,14537
98205,sleep disturbance,12597
98207,cognition,3030
98208,airway management,556
98209,comparative study,3142
98209,sleep problem,12654
98212,sleep,12542
98212,respiratory sinus arrhythmia,12051
98212,preschooler,14006
98212,parasympathetic nervous system,10461
98212,actigraphy,259
98214,health,6054
98214,gulf war,5970
98214,psychosomatic disorder,14671
98214,post-traumatic stress disorder,11490
98214,stress,12974
98215,general anesthesia,5702
98216,evidence-based practice,5000
98216,patient safety,15260
98216,postoperative care,13948
98217,anesthesia,812
98218,inflammation,6984
98218,immune system,6821
98218,proteomic,11420
98220,myocardial infarction,9177
98220,mortality,8926
98220,depression,3923
98221,long-term follow-up,7987
98221,morbid obesity,8896
98221,obesity surgery,9895
98221,weight loss,13880
98223,sleeve gastrectomy,12732
98223,laparoscopic gastric bypass,7542
98225,cognitive impairment,3047
98226,circadian rhythm,2840
98226,insomnia,7050
98226,sleep,12542
98227,metabolic syndrome,8583
98227,intermittent hypoxia,7176
98227,daytime sleepiness,3788
98228,social support,12791
98229,upper airway muscle,14958
98230,stroke,12980
98230,methodology,8607
98230,rehabilitation,11835
98230,polygraphy,10989
98233,sympathovagal balance,13136
98233,sleep,12542
98233,heart rate,6138
98234,sleep position,14349
98235,receptor,11752
98235,neurotransmitter,14825
98236,hypercapnia,6539
98236,hypoxemia,6713
98236,chemoreceptors,2600
98237,circadian rhythms,2846
98237,sleep,12542
98237,wakefulness,15083
98238,sleep homeostasis,16250
98239,sleep,12542
98239,normal,15257
98239,elderly adult,4593
98239,napping,9237
98239,circadian rhythms,2846
98239,aging,494
98239,excessive daytime sleepiness,4522
98240,behaviour,1513
98240,autism,1304
98240,sleep,12542
98241,sleep-related painful erection,12719
98241,rapid eye movement parasomnia,11846
98241,priapism,14333
98243,quantitative electroencephalography,11585
98243,daytime sleepiness,3788
98244,gender-specific aspect,5689
98244,german multicenter trial,5778
98244,sleeve gastrectomy,12732
98245,metabolic syndrome,8583
98247,craniofacial morphology,3596
98249,children,2656
98249,obese,9876
98249,weight status,13885
98249,underweight,16356
98250,non-restorative sleep,9775
98250,insomnia,7050
98251,obstructive sleep apnea hypopnea syndrome,9912
98251,narcolepsy,9240
98251,residual excessive sleepiness,11929
98252,weight loss,13880
98252,inflammation,6984
98253,cerebral hemodynamic,2473
98253,acute stroke,321
98253,near-infrared spectroscopy,15180
98253,microcirculation,8646
98256,elderly adult,4593
98256,cluster analysis,2979
98257,hypersomnia,6581
98257,fatigue,5223
98257,sleepiness,12700
98258,sleepiness,12700
98258,behaviour,1513
98259,hypersomnia,6581
98259,sleepiness,12700
98259,narcolepsy,9240
98259,physical examination,10849
98260,morbid obesity,8896
98260,health-related quality of life,6107
98260,gastric banding,5653
98262,hypersomnia,6581
98262,idiopathic hypersomnia,6771
98262,kleine levin syndrome,7486
98262,behaviour,1513
98262,narcolepsy,9240
98262,recurrent hypersomnia,11779
98264,pregnancy,11230
98264,sleep disturbance,12597
98264,korean,7506
98266,adherence,389
98266,social support,12791
98267,cognition,3030
98267,decision making,3812
98272,cerebrovascular accident,2511
98272,mexican american,8628
98273,obstructive,9918
98273,depression,3923
98273,ambulatory,688
98273,electrocardiography,4486
98274,snoring,16381
98275,adherence,389
98275,compliance,3166
98276,stroke,12980
98277,depression,3923
98277,anxiety,957
98279,tonsillitis,13398
98279,snoring,16381
98279,neuropsychology,9544
98280,sleep disorder and epilepsy,12592
98280,sleepwalking and frontal lobe epilepsy,12730
98280,sleep apnea and epilepsy,16122
98280,insomnia and epilepsy,7052
98281,geriatric,5770
98281,neuropsychology,9544
98282,sleep deprivation,12586
98282,electroencephalogram,4623
98283,adherence,389
98283,sleep medicine,12627
98284,blood pressure regulation,1728
98284,complication,3175
98284,general anesthesia,5702
98284,hypotension,6688
98286,guidelines,5968
98286,perioperative management,15479
98287,prevalence,11299
98287,sleep physiology,16191
98287,sarcopenia,14229
98288,rubinstein-taybi syndrome,12269
98288,pulmonary hypertension,11522
98289,stroke,12980
98290,essential hypertension,4943
98290,angiotensin 2,848
98291,complication,3175
98291,snoring,16381
98292,sleep problem,12654
98292,children,2656
98292,autism spectrum disorder,1305
98292,attention deficit hyperactive disorder,1272
98292,epilepsy,4851
98293,growth hormone deficiency,5954
98293,genetic,5716
98293,hypogonadism,6660
98295,metabolic syndrome,8583
98297,shift work,15725
98297,sleep deprivation,12586
98297,fatigue,5223
98297,circadian rhythm,2840
98299,behaviour,1513
98299,medical history,8446
98299,sleep,12542
98299,sleep violence,12686
98300,sleepwalking,14413
98300,somnambulism,12816
98301,somnambulism,12816
98301,sleepwalking,14413
98301,sleep terror,16057
98301,nrem parasomnia,9826
98304,treatment outcome,14210
98304,laparoscopic sleeve gastrectomy,7548
98304,excess weight loss,5009
98304,baros,1475
98305,hyperlipidemia,6567
98305,hyperglycemia,6559
98305,liver function test,7916
98305,uric acid,16342
98305,weight loss,13880
98305,morbid obesity,8896
98306,super-obesity,13052
98306,malabsorption,8163
98306,complication,3175
98310,intellectual disability,7131
98310,factor analysis,5160
98310,validity,13684
98310,reliability,11841
98313,pulmonary function,14926
98313,obesity hypoventilation,9885
98313,menopause,8530
98316,oximetry,10320
98316,oxygen desaturation,10326
98317,rehabilitation,11835
98318,hypopharynx,6678
98318,asphyxia,1181
98319,language,7534
98319,speech,12854
98320,polycystic ovary syndrome,10562
98320,non-obese,9762
98321,weight reduction surgery,14503
98321,roux-en-y gastric bypass,12257
98322,neck circumference,9395
98323,pregnancy,11230
98324,excess weight loss,5009
98324,duodenal switch,4410
98324,ghrelin,5794
98325,morbid obesity,8896
98328,nursing,9861
98328,assessment,1187
98330,aging,494
98330,cognition disorder,3031
98330,patient compliance,15200
98330,self-management,12387
98330,self-care,12385
98331,epidemiology,4836
98331,japanese,7393
98333,chronic fatigue syndrome,2559
98334,social comparison,15457
98334,stigma,12959
98335,surgical weight loss,15976
98335,sleeve gastrectomy,12732
98335,morbid obesity,8896
98336,hypoxemia,6713
98337,laparoscopic surgery,7551
98337,diabetes mellitus type 2,3988
98338,primary care,11319
98340,refractory,11810
98340,nocturnal enuresis,15426
98342,narcolepsy,9240
98342,sleepiness,12700
98342,fatigue,5223
98342,hypersomnia,6581
98343,geriatric,5770
98343,sleep,12542
98343,variability index,13690
98344,ultra slow delta,13561
98344,sleepiness,12700
98344,nrems power spectra,9831
98344,fatigue,5223
98344,chronic fatigue syndrome,2559
98345,obesity hypoventilation syndrome,9886
98345,morbid obesity,8896
98345,sleep hypoventilation,12615
98347,sleep issue,12618
98347,nursing home,9863
98347,elderly adult,4593
98348,outcome,10266
98348,chronic respiratory failure,2784
98352,overlap syndrome,15452
98352,respiratory failure,11996
98353,driving performance,4356
98353,driving simulator,4360
98353,attention,1270
98354,depression,3923
98354,insomnia,7050
98354,mood disorder,8889
98354,sleep,12542
98355,sleepiness,12700
98355,epworth,4875
98356,arterial occlusion,1126
98356,stroke,12980
98360,residual sleepiness,11932
98361,compliance,3166
98362,positional therapy,11080
98362,snoring,16381
98363,behaviour,1513
98364,chiari 1 malformation,2632
98364,fatigue,5223
98367,body weight,1783
98367,mortality,8926
98368,sleep-related eating disorder,16218
98374,amygdala,742
98374,fornix,5479
98374,hippocampus,6316
98374,intermittent hypoxia,7176
98379,malnutrition,8201
98379,dysphagia,4455
98379,amyotrophic lateral sclerosis,753
98379,nutritional status,9867
98383,asian indian,1173
98384,daytime sleepiness,3788
98385,psychostimulant,11481
98385,weight loss,13880
98386,multidisciplinary,9025
98386,childhood obesity,2647
98387,atonia,1237
98389,cardiac arrest,2104
98389,intragastric balloon,7264
98390,neck circumference,9395
98390,metabolic syndrome,8583
98393,reliability,11841
98393,validity,13684
98397,mortality,8926
98397,nonalcoholic fatty liver disease,14089
98397,insulin resistance,7105
98397,cardiovascular disease risk factor,2231
98398,metabolic syndrome,8583
98399,prospective,11390
98399,work,14368
98399,sleep deprivation,12586
98399,sickness absence,12483
98399,insomnia,7050
98401,sleeve gastrectomy,12732
98402,sleep,12542
98402,youth,15828
98402,overweight,10298
98402,behaviour,1513
98405,arousal index,1099
98405,diet,4082
98405,hypertension,6451
98405,glucose,5850
98405,prediabetes,11206
98406,sleep deprivation,12586
98406,sleepiness,12700
98406,sleep duration,15861
98406,geriatric,5770
98406,insomnia,7050
98406,central obesity,2430
98407,awake intubation,1408
98407,cardiomyopathy,2182
98407,pregnancy,11230
98408,morbid obesity,8896
98408,sleeve gastrectomy,12732
98408,laparoscopy,7554
98408,laparoscopic sleeve gastrectomy,7548
98411,stroke,12980
98411,prevention,11307
98412,gastric band,5650
98413,gerd,5768
98413,esophagus,4940
98413,manometry,8271
98413,morbid obesity,8896
98416,morbid obesity,8896
98417,nursing,9861
98417,hong kong,6409
98417,detection,3953
98419,cerebrovascular accident,2511
98419,obstructive,9918
98419,supine position,15401
98420,sleepiness,12700
98420,mean sleep latency test,8383
98420,maintenance of wakefulness test,8157
98420,fatigue,5223
98424,insomnia,7050
98424,compliance,3166
98424,sleep,12542
98425,time series analysis,14858
98425,treatment adherence,16255
98426,myocardial infarction,9177
98427,nursing,9861
98427,depression,3923
98427,anxiety,957
98428,diet,4082
98428,randomized controlled pilot,14179
98428,weight loss,13880
98428,weight reduction,15306
98429,tonsillectomy,13395
98429,pediatrics,14014
98429,adenoidectomy,362
98431,diabetes,3983
98432,neuropsychology,9544
98432,tonsillitis,13398
98432,snoring,16381
98433,neuropsychology,9544
98433,cognition,3030
98433,assessment,1187
98434,disorder of consciousness,4219
98434,electroencephalography,4529
98434,somatosensory potential,16097
98438,epworth scale,4877
98439,adherence,389
98439,practice pattern,11191
98440,drug toxicity,4385
98441,children,2656
98441,sleep,12542
98444,endothelial dysfunction,4754
98444,erectile dysfunction,4898
98445,youth,15828
98445,overweight,10298
98446,sleep history,12610
98447,symptom presentation,13141
98447,primary care,11319
98447,referral,11797
98447,diagnosis,4004
98448,chemotherapy,2613
98448,anaesthesia,759
98448,radiotherapy,11677
98448,paediatric,14348
98448,oncology,10058
98449,metabolism,8586
98449,weight loss,13880
98449,respiratory quotient,12038
98452,microsleep,8674
98452,driving simulator,4360
98452,driving performance,4356
98453,chronic fatigue syndrome,2559
98453,fatigue,5223
98460,inflammatory marker,6989
98460,insulin resistance,7105
98460,circadian rhythm,2840
98460,diabetes,3983
98460,sleep,12542
98461,frontotemporal dementia,5548
98470,computer program,3211
98470,sleep depth,16062
98471,weight loss,13880
98471,dexamethasone suppression test,3977
98471,evolution,5004
98472,preoperative assessment,14657
98473,qualitative research,11601
98473,hermeneutics,6249
98473,compliance,3166
98474,behaviour,1513
98475,arterial occlusion,1126
98475,hemodynamics,6200
98475,stroke,12980
98478,social class,15141
98478,ethnicity,4964
98479,adherence,389
98481,cardiac resynchonization therapy,2150
98481,central sleep apnea,2441
98481,cardiac resynchronization therapy,3669
98481,pittsburgh sleep quality index,15619
