article_id,keyword,key_id,year,title
97541,genioglossus,5741,1992,Analysis of pharyngeal resistance and genioglossal EMG activity using a model of orifice flow
100961,genioglossus,5741,1992,Analysis of pharyngeal resistance and genioglossal EMG activity using a model of orifice flow
100964,gaba,5614,1992,Nonvagal modulation of hypoglossal neural activity
100876,hydrocephalus,6500,1992,Obstructive sleep apnea in ArnoldChiari malformation treated with acetazolamide
100739,hypersomnia,6581,1992,Epidemiology of snoring and obstructive sleep apnoea in a Danish population age 3060
100821,hypersomnia,6581,1992,Sleep apnea syndrome symptoms and automobile driving in a general population
100889,high altitude,6270,1992,Erythropoietin response to acute normobaric hypoxia in humans
97529,high altitude,6270,1992,Erythropoietin response to acute normobaric hypoxia in humans
97531,high blood pressure,6277,1992,Carotid chemoreceptors systemic blood pressure and chronic episodic hypoxia mimicking sleep apnea
100899,high blood pressure,6277,1992,Carotid chemoreceptors systemic blood pressure and chronic episodic hypoxia mimicking sleep apnea
100862,hunter syndrome,6484,1992,Severe type Hunter syndrome Polysomnographic and neuropathological study
100671,hypertension,6451,1992,Sympathetic denervation blocks blood pressure elevation in episodic hypoxia
100690,hypertension,6451,1992,Parasympathetic hyperresponsiveness and bradyarrhythmias during apnoea in hypertension
100899,hypertension,6451,1992,Carotid chemoreceptors systemic blood pressure and chronic episodic hypoxia mimicking sleep apnea
97531,hypertension,6451,1992,Carotid chemoreceptors systemic blood pressure and chronic episodic hypoxia mimicking sleep apnea
100938,hypnotics,6627,1992,Effects of IV midazolam on upper airway resistance
125222,hypnotics,6627,1992,Effects of IV midazolam on upper airway resistance
100778,nocturnal,9618,1992,Nasal packing and nocturnal oxygen desaturation
100648,neuropsychology,9544,1992,Neurobehavioral manifestations in obstructive sleep apnea syndrome before and after treatment with continuous positive airway pressure
97532,neural network,9455,1992,Sleep Classification in Infants Based on Artificial Neurai Networks Schlafklassifikation mit Hilfe neuronaler Netzwerke
100910,neural network,9455,1992,Sleep Classification in Infants Based on Artificial Neurai Networks Schlafklassifikation mit Hilfe neuronaler Netzwerke
100778,nasal packing,9317,1992,Nasal packing and nocturnal oxygen desaturation
100895,nasopharynx,9364,1992,The mandible - a measure of the nasopharynx
100818,nasopharynx,9364,1992,Dynamic study of the upper airway with ultrafast spoiled GRASS MR imaging
100818,nasopharynx,9364,1992,Dynamic study of the upper airway with ultrafast spoiled GRASS MR imaging
100655,nasopharyngeal tube,15284,1992,Alternative therapeutic approaches in sleep apnea syndrome
125219,nasopharynx,9364,1992,The mandible - a measure of the nasopharynx
99609,obesity hypoventilation syndrome,9886,1992,Pulmonary Complications in Obesity Surgery
99607,obesity hypoventilation syndrome,9886,1992,Vertical Banded Gastroplasty for Sleep Apnea Syndrome Associated with Morbid Obesity
97540,non-rapid eye movement sleep,9770,1992,Effects of selective sleep deprivation on ventilation during recovery sleep in normal humans
100959,non-rapid eye movement sleep,9770,1992,Effects of selective sleep deprivation on ventilation during recovery sleep in normal humans
100919,nrem,9822,1992,Sleep-related Disorders in the Obese
99614,nrem,9822,1992,Sleep-related Disorders in the Obese
100784,obesity hypoventilation syndrome,9886,1992,Vertical Banded Gastroplasty for Sleep Apnea Syndrome Associated with Morbid Obesity
100839,obesity hypoventilation syndrome,9886,1992,Pulmonary Complications in Obesity Surgery
100877,oxygen desaturation,10326,1992,Sleep related respiratory disorders in end-stage renal disease patients on peritoneal dialysis
100842,oxygen consumption,14821,1992,Hypoxia episodes during sleep in high tetraplegia
100877,oxygen saturation,9871,1992,Sleep related respiratory disorders in end-stage renal disease patients on peritoneal dialysis
100778,oxygen saturation,9871,1992,Nasal packing and nocturnal oxygen desaturation
125218,oxygenation,14539,1992,Computer quantitation of saturation impairment time as an index of oxygenation during sleep
100665,parasympathetic nervous system,10461,1992,Sleep disruption and increased apneas after pontine microinjection of morphine
100887,parasympathetic nervous system,10461,1992,Repetitive apneas induce periodic hypertension in normal subjects through hypoxia
97528,parasympathetic nervous system,10461,1992,Repetitive apneas induce periodic hypertension in normal subjects through hypoxia
100796,mandibular hypoplasia,8242,1992,A new look at the management of the oculo-mandibulo- facial syndrome
100895,mandible,8217,1992,The mandible - a measure of the nasopharynx
125219,mandible,8217,1992,The mandible - a measure of the nasopharynx
100957,movement,8973,1992,Sleep and cardiorespiratory characteristics of infant victims of sudden death A prospective case-control study
100818,magnetic resonance,8135,1992,Dynamic study of the upper airway with ultrafast spoiled GRASS MR imaging
100818,magnetic resonance,8135,1992,Dynamic study of the upper airway with ultrafast spoiled GRASS MR imaging
100762,muscle sympathetic nerve activity,8992,1992,Enhanced muscle sympathetic nerve activity during sleep apnea in the elderly
100876,myelomeningocele,9164,1992,Obstructive sleep apnea in ArnoldChiari malformation treated with acetazolamide
100905,narcolepsy,9240,1992,Time-of-night patterns in PLMS activity
100938,midazolam,8690,1992,Effects of IV midazolam on upper airway resistance
125222,midazolam,8690,1992,Effects of IV midazolam on upper airway resistance
100762,microneurography,8665,1992,Enhanced muscle sympathetic nerve activity during sleep apnea in the elderly
125220,monitor,8867,1992,A universal data acquisition program for use with anesthetic monitors and Windows 30
99607,morbid obesity,8896,1992,Vertical Banded Gastroplasty for Sleep Apnea Syndrome Associated with Morbid Obesity
99609,morbid obesity,8896,1992,Pulmonary Complications in Obesity Surgery
100784,morbid obesity,8896,1992,Vertical Banded Gastroplasty for Sleep Apnea Syndrome Associated with Morbid Obesity
100839,morbid obesity,8896,1992,Pulmonary Complications in Obesity Surgery
99607,vertical banded gastroplasty,13712,1992,Vertical Banded Gastroplasty for Sleep Apnea Syndrome Associated with Morbid Obesity
100784,vertical banded gastroplasty,13712,1992,Vertical Banded Gastroplasty for Sleep Apnea Syndrome Associated with Morbid Obesity
100763,vigilance,15456,1992,Shortened reaction time during nasal CPAP treatment of obstructive sleep apnea
100919,weight loss,13880,1992,Sleep-related Disorders in the Obese
100655,weight loss,13880,1992,Alternative therapeutic approaches in sleep apnea syndrome
99614,weight loss,13880,1992,Sleep-related Disorders in the Obese
100865,upper airway reflex,13633,1992,Effects of high-frequency pressure waves applied to upper airway on respiration in central apnea
97525,upper airway reflex,13633,1992,Effects of high-frequency pressure waves applied to upper airway on respiration in central apnea
100824,upper airway pressure,15830,1992,Pressure recordings-a method for detecting site of upper airway obstruction in obstructive sleep apnea syndrome
97538,upper airway patency,15308,1992,Effects of pharyngeal lubrication on the opening of obstructed upper airway
100936,upper airway patency,15308,1992,Effects of pharyngeal lubrication on the opening of obstructed upper airway
97536,upper airway,14431,1992,Influence of airway resistance on hypoxia-induced periodic breathing
100933,upper airway,14431,1992,Influence of airway resistance on hypoxia-induced periodic breathing
100872,validity,13684,1992,Preliminary report Validity of symptom analysis and daytime polysomnography in diagnosis of sleep apnea
100818,pharynx,15132,1992,Dynamic study of the upper airway with ultrafast spoiled GRASS MR imaging
100818,pharynx,15132,1992,Dynamic study of the upper airway with ultrafast spoiled GRASS MR imaging
100772,pharynx,15132,1992,Alternative treatment of obstructive sleep apnea Nasal-CPAP continuous positive airway pressure
100943,polygraphy,10989,1992,Polygraphy after discharge in preterm infants with and without apnea in the nursery
100784,pickwickian syndrome,14087,1992,Vertical Banded Gastroplasty for Sleep Apnea Syndrome Associated with Morbid Obesity
99607,pickwickian syndrome,14087,1992,Vertical Banded Gastroplasty for Sleep Apnea Syndrome Associated with Morbid Obesity
100839,pneumonia,10956,1992,Pulmonary Complications in Obesity Surgery
99609,pneumonia,10956,1992,Pulmonary Complications in Obesity Surgery
100965,periodic breathing,10649,1992,Determinants of poststimulus potentiation in humans during NREM sleep
100914,periodic breathing,10649,1992,Respiratory system stability and abnormal carbon dioxide homeostasis
97542,periodic breathing,10649,1992,Determinants of poststimulus potentiation in humans during NREM sleep
97534,periodic breathing,10649,1992,Respiratory system stability and abnormal carbon dioxide homeostasis
100916,periodic leg movement,10652,1992,Periodic leg movements during sleep before and after heart transplantation
100774,pressure,11264,1992,Decrease in haematocrit with continuous positive airway pressure treatment in obstructive sleep apnoea patients
100821,prevalence,11299,1992,Sleep apnea syndrome symptoms and automobile driving in a general population
100956,pulmonary hypertension,11522,1992,Sleep-related oxygen desaturation and daytime pulmonary haemodynamics in COPD patients
99609,pulmonary complication,11509,1992,Pulmonary Complications in Obesity Surgery
100839,pulmonary complication,11509,1992,Pulmonary Complications in Obesity Surgery
100839,pulmonary embolism,11514,1992,Pulmonary Complications in Obesity Surgery
99609,pulmonary embolism,11514,1992,Pulmonary Complications in Obesity Surgery
125218,sleep,12542,1992,Computer quantitation of saturation impairment time as an index of oxygenation during sleep
125221,sleep,12542,1992,Actigraphic measurements of sleep in rheumatoid arthritis Comparison of patients with low back pain and healthy controls
99614,sleep,12542,1992,Sleep-related Disorders in the Obese
97525,sleep,12542,1992,Effects of high-frequency pressure waves applied to upper airway on respiration in central apnea
100872,self-report,14918,1992,Preliminary report Validity of symptom analysis and daytime polysomnography in diagnosis of sleep apnea
100923,sensitivity,15825,1992,Comparison of 2channel and 4channel pneumograms
100698,serotonin,15510,1992,Serotonergic excitatory drive to hypoglossal motoneurons in the decerebrate cat
125221,rheumatoid arthritis,12170,1992,Actigraphic measurements of sleep in rheumatoid arthritis Comparison of patients with low back pain and healthy controls
