art_id,keyword,art_year,citation,title,author_name,affiliation_1,affiliation_2,country
96362,carbon monoxide; iron; left ventricular assist device; thrombelastography; thrombosis,2015,1,Left Ventricular Assist Device-Associated Carbon Monoxide and Iron-Enhanced Hypercoagulation Impact of Concurrent Disease,nielsen vg; sobieski ma; sobieski ii; slaughter ms,department of anesthesiology  university of arizona  college of medicine   north campbell avenue  tucson; department of cardiovascular and thoracic surgery  university of louisville  louisville; ii  department of cardiovascular and thoracic surgery  university of louisville  louisville,az; ky,united states
96363,adaptation; hypoxia; quality of sleep; respiratory disturbances,2015,2,Effects of five nights under normobaric hypoxia on sleep quality,hoshikawa m; uchida s; osawa t; eguchi k; arimitsu t; suzuki y; kawahara t,department of sports sciences  japan institute of sports sciences  nishigaoka  kitaku; department of sports sciences  japan institute of sports sciences  nishigaoka  kitaku  tokyo  japan  japan institute of sports sciences   nishigaoka  kitaku; faculty of sport sciences  waseda university  mitakajima  tokorozawa; japan institute of sports sciences   nishigaoka  kitaku,saitama; tokyo,japan
96364,catheter ablation of lone atrial fibrillation; electrophysiology of lone atrial fibrillation; lone atrial fibrillation; nonpharmacological treatments of lone atrial fibrillation,2015,0,Lone atrial fibrillation Electrophysiology risk factors catheter ablation and other non-pharmacologic treatments,kanmanthareddy a; emert mp; pimentel rc; reddy ym; bommana s; atkins d; tadakamalla r; lakkireddy t; lakkireddy d,center for excellence in atrial fibrillation and electrophysiology research  bloch heart rhythm centermid america cardiology  ku cardiovascular research instituteuniversity of kansas hospital and medical center   rainbow blvd  kansas city,ks,united states
96365,antioxidant; inflammation; intermittent hypoxia; nuclear factor kappa b; obstructive sleep apnea,2015,1,Inflammation induced by increased frequency of intermittent hypoxia is attenuated by tempol administration,zhang j; zheng l; cao j; chen b; jin d,department of respiratory  tianjin medical university general hospital,tianjin,china
96367,ependymoma; ondine curse; prone positioning; radiotherapy,2015,0,Successful delivery of adjuvant external beam radiotherapy for ependymoma in a patient with Ondine curse,choi m; thoma m; tolekidis g; byrne rw; diaz az,department of neurosurgery  rush university medical center  chicago; department of radiation oncology  loyola university medical center  maywood; department of radiation oncology  rush university medical center  chicago; department of radiation oncology  rush university medical center  chicago  il  united states  department of neurosurgery  rush university medical center  chicago,il,united states
96374,ifthen rules; knowledge extraction; obstructive sleep apnea; realtime monitoring system; wearable sensors,2014,7,An Automatic Rules Extraction Approach to Support OSA Events Detection in an mHealth System,sannino g; de falco i; de pietro g,department of technology  university of naples parthenope  naples  italy  institute of highperformance computing and networking  national research council of italy cnr; institute of highperformance computing and networking  national research council of italy,naples,italy
96376,airway resistance; computer simulation; humans; magnetic resonance imaging; pediatrics,2014,3,Computational fluid dynamics endpoints for assessment of adenotonsillectomy outcome in obese children with obstructive sleep apnea syndrome,luo h; sin s; mcdonough jm; isasi cr; arens r; wootton dm,department of epidemiology and population health  albert einstein college of medicine  bronx; department of mechanical engineering  the cooper union for the advancement of science and art   cooper square  new york; division of pulmonary medicine  the childrens hospital of philadelphia  philadelphia; division of respiratory and sleep medicine  albert einstein college of medicine  the childrens hospital at montefiore  bronx,ny; pa,united states
96377,cardiomyopathy; er stress; intermittent hypoxia; metallothionein; obstructive sleep apnea,2014,10,Metallothionein prevents intermittent hypoxia-induced cardiac endoplasmic reticulum stress and cell death likely via activation of Akt signaling pathway in mice,zhou s; yin x; zheng y; miao x; feng w; cai j; cai l,center of cardiovascular diseases  first hospital of jilin university; center of cardiovascular diseases  first hospital of jilin university  changchun   china  kchri at the department of pediatrics  university of louisville  louisville; department of medicine  university of louisville  louisville; kchri at the department of pediatrics  university of louisville  louisville; kchri at the department of pediatrics  university of louisville  louisville  ky   united states  department of medicine  university of louisville  louisville; kchri at the department of pediatrics  university of louisville  louisville  ky   united states  department of ophthalmology  second hospital of jilin university   ziqiang street,changchun; ky,china; united states
96378,cardiomyopathy; intermittent hypoxia; metallothionein; obstructive sleep apnea; oxidative damage,2014,4,Metallothionein as a compensatory component prevents intermittent hypoxia-induced cardiomyopathy in mice,yin x; zhou s; zheng y; tan y; kong m; wang b; feng w; epstein pn; cai j; cai l,department of bioinformatics and biostatistics  school of public health and information sciences  university of louisville  louisville; department of medicine  school of medicine  university of louisville  louisville; kchri at the department of pediatrics  school of medicine  university of louisville  louisville; kchri at the department of pediatrics  school of medicine  university of louisville  louisville    united states  chineseamerican research institute for diabetic complications  wenzhou medical college school of pharmacy  wenzhou; kchri at the department of pediatrics  school of medicine  university of louisville  louisville    united states  chineseamerican research institute for diabetic complications  wenzhou medical college school of pharmacy  wenzhou    china  department of medicine  school of medicine  university of louisville  louisville; kchri at the department of pediatrics  school of medicine  university of louisville  louisville    united states  department of pathology  inner mongolia forestry general hospital  yakeshi; the first hospital of jilin university  changchun; the first hospital of jilin university  changchun    china  kchri at the department of pediatrics  school of medicine  university of louisville  louisville,; ky,china; united states
96379,bmi; diabetes; hypertension; obesity; sleep apnea; sleepdisordered breathing,2014,6,Effects of body mass index-related disorders on cognition Preliminary results,yesavage ja; kinoshita lm; noda a; lazzeroni lc; fairchild jk; taylor j; kulick d; friedman l; cheng j; zeitzer jm; ohara r,department of medicine  university of nevada school of medicine  reno; department of psychiatry and behavioral sciences  stanford university school of medicine  stanford; department of veterans affairs health care system  palo alto  ca  united states  department of psychiatry and behavioral sciences  stanford university school of medicine  stanford,ca; nv,united states
96382,blacks; excessive daytime sleepiness; hypertension; medication adherence,2014,6,Excessive daytime sleepiness and adherence to antihypertensive medications among Blacks Analysis of the counseling African Americans to control hypertension CAATCH trial,williams nj; jean-louis g; pandey a; ravenell j; boutin-foster c; ogedegbe g,center for healthful behavior change  division of internal medicine  nyu medical center; center of excellence in disparities research  weill cornell medical college  new york; department of family medicine  suny downstate medical center,brooklyn; new york; ny,united states
