art_id,keyword
106193,entral nervous sytem activation;children;heart rate;power spectrum;upper airway resistance;visual electroencephalogram arousal
106194,pparent lifethreatening event;carbon dioxide;heart rate variability;poincar plot;sudden infant death syndrome
106196,rcuate nuclues;fukuyama type congenital muscular dystrophy;hypoglossal nerve;leigh syndrome;post sigh apnea;respiration
106197,pworth;mandarinchinese;sleepiness
106198,rousal;artificial respiration;critical illness;mechanical ventilator;sleep
106199,ody mass index;obesity classification;obesityrelated diseases;risk assessment;waist circumference
106202,ead posture;lateral cephalometric radiograph;pharyngeal airway space
106205,isturbances of sleep and wakefulness;treatment
106206,lcohol;caffeine;subjective sleep quality;tobacco
106210,bstructive sleep apnea;oropharynx;sites of obstruction;sleep apnea
106211,nterleukin;isoprostane;obesity;obstructive sleep apnea
106212,eft ventricular ejection fraction;left ventricular function;obstructive sleep apnea syndrome;positive airway pressure;radionuclide ventriculography
106213,ypertension;sleep apnea;sleepdisordered breathing treatment
106214,ipping;hypertension;obstructive sleep apnea;race
106215,eniohyoid;hypercapnia;hypoxia;sternohyoid
106216,ome sleep study;limited sleeprecording device;polysomnography;sleep apnea syndromes
106224,emispheric stroke;sleep eeg
106225,ongenital central hypoventilation;mutation screening;rnx gene
106226,pnoea syndrome;diagnosis;obstructive sleep;oxygen saturation;polysomnography
106227,ypoxia;ischemia;magnetic resonance imaging;neuroanatomy
106228,pnea;finite element;length;sleep;upper airway
106229,pnea;snoring;tonsillar hypertrophy
106230,pap;healthservices research;quality of life;sleep apnoea syndromes;subjective daytime sleepiness
106234,uropean quality of life;qualityadjusted life years utility;questionnaire;sleep apnoea;standard gamble
106235,ardiovascular disease;continuous positive airway pressure;ejection fraction;left ventricular function;obstructive sleep apnoea
106238,lectroencephalography;power spectrum;sleep apnoea syndrome
106239,ontinuous positive airway pressure;costbenefit;costeffectiveness;obstructive sleep apnea syndrome
106243,ontinuous positive airway pressure;obstructive sleep apnea;sleep bruxism
106245,bstructive sleep apnea syndrome;radiofrequency ablation;snoring;soft palate;treatment
106246,ruxism;children;sleep;snoring
106247,bstructive sleep apnea;topodiagnosis;upper airway pressure measurement
106248,ompliance;continuous positive airway pressure;coping;psychologic measures;sleep apnea;treatment
106249,pnea;kcomplex;respiratoryrelated evoked potential;sleep
106251,sophageal pressure;respiratory effort;sleep apnea syndrome;suprasternal transducer
106253,rousals;chronic roncopathy;diferential diagnosis;epiglottectomy;polysomnography;upper airway resistance syndrome
106254,lectrosurgery;muscle;obstructive sleep apnea;radio frequency;tissue ablation;wound healing
106255,linical impact;patent foramen ovale diagnosis;transcranial doppler
106256,erebral blood flow velocity;intracranial artery stenosis;sleep apnea;stroke;transcranial doppler
106257,ody mass index;obesity;obstructive sleep apnea;polycystic ovarian syndrome;respiratory disturbance index;women health
106259,or pulmonale;genetics;obesity;obstructive sleep apnea;polysomnography;praderwilli syndrome;sleepdisordered breathing;tonsillar hypertrophy;treatment;upper airway obstruction;ventilatory responses
106260,bstructive;orthodontic appliances;sleep apnea
106261,evelopment;elderly;evaluation;internet;quality
106263,arbon dioxide;hypercapnia;hypoventilation;pickwickian syndrome;sleep apnea syndromes
106264,ephalometry;mandibular splint;obstructive sleep apnea
106265,lonazepam;nasal continuous positive airway pressure;periodic leg movement syndrome;sleep apnea hypopnea syndrome;sleep fragmentation
106266,bstructive sleep apnea syndrome;polysomnography;systemic hypertension
106268,iagnostic accuracy;oximetry;polysomnography;portable monitoring;sleep apnea
106269,enioglossus advancement;local anesthesia;obstructive sleep apnea
106272,arbon dioxide;nortriptyline;respiration;sleep panic attack;ventilation
106273,mbulatory ecg monitoring;heart rate variability;risk stratification
106274,ardiac dysfunction;facioscapulohumeral muscular dystrophy;holter electrocardiogram;sinus dysfunction
106275,mbulatory ecgmonitoring;electrocardiology;heart rate variability;qt interval;sudden death
106276,nfants;prone position;small children;upper airway collapsibility
106279,ealth promotion;medical curriculum;primary care physician survey;sleep and sleep disorders
106280,octurnal hypoxemia;polysomnography;restrictive respiratory impairment;scoliosis;ventilatory support
106281,ealth outcomes;metaanalysis;patient adherencecompliance
106282,pworth sleepiness scale;respiratory disturbance index;snoring;surgery for sleep apnea;tongue base hypertrophy
106284,pnoea;cpap;sleep
106285,evere obstructive sleep apnea;sleep deprivation
106286,pnoea;breathing;human;sleep;surfactant
106287,ompliance;continuous positive airway pressure;doseresponse;sleep apnea;treatment
106290,denosine;behaviour;caffeine;chocolate;dopamine;obstructive sleep apnea;striatum
106291,eadache;hypoxemia;nocturnal hypoxemia;rapid eye movement sleep;sleep apnea
106292,mnesiachemically induced;eating disorderscomplicationsdrug therapy;hypnotics and sedativeadverse effects;parasomniastherapyphysiopathologydiagnosis;restless legs syndromedrug therapydiagnosis;sleep arousal disorders;substancerelated disor
106293,sophageal dyskinesia and sleep apnea;periodic leg movement of sleep;polysomnography;restless leg syndrome;sleep disorder;systemic sclerosis
106297,ltitude residents;altitude training;erythropoietin;hemoglobin mass;mountaineers;plasma volume;red cell volume;sleep apnea;sleep hightrain low;work at altitude
106298,nsomnia;mental health;physical health;polysomnography
106299,atabase;epidemiology;periodic limb movement disorder;restless legs syndrome
106300,aytime fatigue;epidemiological surveys;insomnia;obstructive sleep apnea syndrome;post menopausal women;upper airway resistance syndrome
106301,arotid body;control of breathing;hypercapnic ventilatory response;hypoxiainducible factor;hypoxic ventilatory response;longterm facilitation
106305,istraction;obstruction;sleep apnea;surgery
106306,entral apnea;co drive;control of breathing;cpap;sleep
106308,hinese version sos;validation
106309,nesthesia;respiratory arrest;sleep apnea syndrome;total joint arthroplasty
106311,epression;electrophysiological brain function;quality of life;quantitative eeg;restless legs syndrome;vigilance
106312,omputerassisted surgery;finite element modelling;plastic and maxillofacial surgery;sleep apnoea syndrome
106313,lee medicine;sleep apnoea syndrome;sleep monitoring
106314,ngiofibroma;larynx;preoperative embolization;vascular neoplasms
106315,erodynamic resistance;highresistance syndrome;sleep apnoea;upper airways modelling
106317,aytime sleepiness;obstructive sleep apnea syndrome;osler test;vigilance
106318,bstructive sleep apnea;snoring;soft palate;uvula
106319,utomatic cpap devices;flow limitation;hypopnea;selfregulation;sleep apnea
106320,pnea;child;hypopnea;infant;nasal cannula
106321,cute;prevalence;sleep apnea syndromes;stroke
106325,mbulatory monitoring;merlin system;polysomnography;sleep apnea
106326,ardiovascular events;obstructive sleep apnea syndrome;platelet activation;plateletderived microparticles;stroke
106327,ody position;cheynestokes respiration;sleep posture;sleeprelated breathing disorders;stroke
106328,iochemical marker;neuronspecific enolase;sleep apnoea syndrome;stroke;trace
106329,ephalometrics;lateral cephalogram;mandibular protrusive appliances;obstructive sleep apnea;treatment outcome
106335,ialysis;quality of life;sleep
106337,ontinuous positive airway pressure;hemiplegia;sleep apnea;stroke
106338,igoxigeninlabeled and in situ hybridization;laser capture microdissection;motor neurons;realtime pcr;single cell;sleep apnea;taqman;upper airway
106346,asecontrol study;casereferent study;jobexposure matrix;occupational exposure to solvents;sleep apnea
106349,ontrol of breathing;gender;hormones;obesity;sex;sleep apnea
106350,iberoptic exploration;osas;propofol;snoring
106354,denoidectomy;endoscopy;powerassisted adenoidectomy
106355,utonomous nervous system;ecg holter monitoring;heart rate variability;obstructive sleep apnea syndrome
106357,ctigraphy;actimetry;polygraphy;sleep apnea
106359,utonomic nervous system;hypertension;sleepdisordered breathing
106360,rousals;autonomic nervous system;peripheral arterial tonometry;sleep;sympathetic activation
106361,ontraindications;mandibular advancement device;sleep apnea;treatment
106362,utocpap therapy;cpap therapy;microarousals;sleep apnea
106363,denotonsillar hypertrophy;nasal resistance;obstructive sleep apnea;polysomnography
106364,agnetic resonance imaging;mandibular advancement;obstructive sleep apnea;side effects;titratable oral appliance
106367,ging;awakening;biological rhythms;development;dreams;hypersomnia;insomnia;sleep architecture;thalamus;time of day
106370,erebral hypoxaemia;electroencephalographic topography;obstructive sleep apnoea syndrome;quantitative electroencephalographic analysis;wakefulness
106371,irway obstruction;obstructive sleep apnoea;respiratory impedance;sleep studies
106373,ontinuous positive airway pressure;flow limitation;sleep apnoea syndrome;treatment
106374,irway;anatomy;apnoea;complications;difficult;intubation tracheal;obstructive sleep apnoea;sleep apnoea;ventilation
106376,idline glossectomy;obstructive sleep apnea syndrome;upper airway collapse;uvulopalatopharyngoplasty
106378,rouzon syndrome;familial;mri;osas
106381,ntioxidants;cardiovascular disease;hypoxemia;lipid peroxidation;sleep apnea
106383,omplications;hypoxaemia;measurement techniques;oximeters;oxygen;postoperative period;saturation;sleepdisordered breathing;surgery
106384,irect sequencing;mutation;ondinehirschsprung syndrome;polymerase chain reaction;tyrosine kinase proto oncogene
106386,asal continuous positive airway pressure ventilation;obstructive sleep apnoea;sarcoidosis;sleep study
106387,ognitive impairment;hypoxia;sleep apnoea;tetraplegia
106388,utonomic activity;heart rate;hypertension;oxygen saturation;sleep apnea;spectral analysis
106390,rousal;awakening;daytime sleepiness;gastroesophageal reflux;hypersomnia
106391,utpatient monitoring;polysomnography;screening;sleep apnea syndrome
106392,nfantile apnoea;obstructive sleep apnoea;rem sleep;sudden infant death syndrome
106395,lcoholism;depression;longitudinal study;outcome study;rem sleep;sleep
106396,idazolam;nasal continuous positive airway pressure;sedation
106397,pap;noninvasive ventilation;orbital herniation
106398,ental appliances;polysomnography;sleep apnea syndromes;sleep stages;snoring
106399,cpap pressure;ncpap therapy;obstructive sleep apnea syndrome;self adjusting ncpap
106400,ypoxemia;nocturnal oximetry;oxygen desaturation;sleep apnea;variability
106402,asal continuous positive airway pressure;obstructive sleep apnoea;quality of life
106403,hildren;craniofacial dysostosis;hindbrain herniation;sleep;sleep apnoea
106404,irflow limitation;nasal cannule;respiratory events;sleep disordered breathing;thermistor
106405,cetazolamide;central apnea;humans;mammals;pattern of breathing;pharmacological agents;sleep;sleep apnea
106409,olysomnography;sleep apnea;ventilatory control;ventilatory neuromuscular drive
106411,osleeping;infant central apnea;sudden infant death syndrome
106412,pidemiology;hypertension;prospective;sleep disorders;snoring
106413,oronary blood flow;hexamethonium;hypoxemia;myocardial oxygen demand;obstructive apnea
106414,epressive mood disorders;mental disorder;polysomnography;sleep
106415,yasthenia gravis;polysomnography;sleep apnoeas;thymectomy
106416,pnea;hypnosis;hypnotherapy;obesity;sleep;sleep apnoea;weight loss
106422,pnea;autonomic;blood pressure;heart rate;nervous system;sleep;sympathetic
106423,pnoea;euroqol;health status;patient generated index
106424,entral apneas;grf;rats;receptor antagonist;sleep
106425,ompliance;cpap;home monitoring;polysomnography;sleep apnea
106426,atty tissue;histology;obstructive sleep apnea;oropharynx;pharyngeal muscular tissue;soft palate
106429,cpap therapy;pregnancy;sleep apnoea
106430,ipap ventilation;desaturation;hypercapnia;obesity;obstructive sleep apnoea syndrome
106436,ndonasal sinus surgery;nasal polyps;sleep apnea
106439,mbulatory blood pressure measurement;atenolol;hydrochlorothiazide;hypertension;isradipine;sleep apnea;spirapril
106440,pnea;cardiovascular response;control of breathing;hypercapnia;hypoxia;mammals;non obstructive;nonobstructive apnea;pig;sleep
106442,rain stem;cat;hypocapnea;mechanical ventilation;respiratory network
106443,mbulatory;blood pressure;blood pressure variability;hyperaldosteronism;hypertension;secondary
106444,lectromyogram;estrogen;genioglossus;progesterone
106451,ypoxemia;intracardiac shunting;obstructive sleep apnea;patent foramen ovale;transesophageal echocardiography
106452,osteffectiveness;obstructive sleep apnea;polysomnography;pulse oximetry
106453,entral sleep apnea;circulation time;cycle length;heart failure
106455,eart transplantation;pulmonary function test;sleep apnoeahypopnoea syndrome
106459,entral sleep apnea;obesity;obstructive sleep apnea
106460,ypoxaemia;pulmonary artery pressure;sleep apnoea
106461,trioventricular block;electrophysiological evaluation;nasal continuous positive airway pressure;obstructive sleep apnoea;rapid eye movement sleep;sinus arrest
