cross-sectional anatomy,cross-sectional anatomy,
cross-sectional area,cross-sectional area,
cross-sectional studies,cross-sectional studies,
cross-sectional study,cross-sectional study,
cross-sex hormone treatment,cross-sex hormone treatment,
cross-validation,cross validation,
croup,croup,
croup tents,croup tent,
crouzon,crouzon,
crouzon disease,crouzon disease,
crouzon syndrome,crouzon syndrome,
crow-fukase syndrome,crow-fukase syndrome,
crp,c-reactive protein,
crs,chronic rhinosinusitis,
crt,cardiac resynchronization therapy,
crying,crying,
cryoballoon,cryoballoon,
cryptogenic epilepsy,cryptogenic epilepsy,
cryptogenic stroke,cryptogenic stroke,
csa,central sleep apnea,
csc,central serous chorioretinopathy,
csf,cerebrospinal fluid,
csf leak,cerebrospinal fluid leak,
csf monoamine metabolites,cerebrospinal fluid monoamine metabolites,
csr,cheyne-stokes respiration,
ct,computed tomography,
ct cephalometry,computed tomography cephalometry,
ct perfusion,computed tomography perfusion,
ct scan,computed tomography scan,
ct scans,computed tomography scan,
ctla4,cytotoxic t-lymphocyte associated protein 4,
cu,copper,
cues to action,cues to action,
cuff electrode,cuff electrode,
cultural adaptation,cultural adaptation,
cultural stress,cultural stress,
culture,culture,
cumulative parasympathetic nervous activity,cumulative parasympathetic nervous activity,
curcumin,curcumin,
cure rate,cure rate,
current,current,
curriculum development,curriculum development,
curved distraction,curved distraction,
cushing disease,cushing disease,
cushing pseudosyndrome,cushing pseudosyndrome,
cushing syndrome,cushing syndrome,
customization,customization,
custom-made cannula,custom-made cannula,
cutis gyrate,cutis gyrate,
cutoff,cutoff,
cv  cardiovascular,cardiovascular,
cvd risk factors,cardiovascular disease risk factor,
cyanosis,cyanosis,
cyanotic attacks,cyanotic attack,
cyberspace,cyberspace,
cycle ergometry,cycle ergometry,
cycle length,cycle length,
cyclic adp-ribose,cyclic adp-ribose,
cyclic alternating pattern,cyclic alternating pattern,
cyclic alternating pattern analysis,cyclic alternating pattern analysis,
cyclic variation of heart rate,cyclic variation of heart rate,
cyclical hypoxia,cyclical hypoxia,
cyclical intermittent hypoxia,cyclical intermittent hypoxia,
cyclical oxygen deprivation,cyclical oxygen deprivation,
cycling,cycling,
cyclophosphamide,cyclophosphamide,
cyclopyrrolonel insomnia,cyclopyrrolonel insomnia,
cyclosporine,cyclosporine,
cyp2d6 ultrarapid metabolizers,cyp2d6 ultrarapid metabolizer,
cyp450,cytochrome p450,
cystatin c,cystatin c,
cystatin-c,cystatin c,
cysteinyl leukotriene,cysteinyl leukotriene,
cysteinyl leukotriene receptor,cysteinyl leukotriene receptor,
cysteinyl leukotriene receptors,cysteinyl leukotriene receptor,
cysteinyl leukotrienes,cysteinyl leukotriene,
cystic fibrosis,cystic fibrosis,
cystic hygroma,cystic hygroma,
cystometrography,cystometrography,
cytochrome-p450,cytochrome p450,
cytogenetics,cytogenetics,
cytokine,cytokine,
cytokine gene polymorphisms,cytokine gene polymorphism,
cytokine genes,cytokine gene,
cytokine-induced neutrophil chemoattractant-1,cytokine-induced neutrophil chemoattractant-1,
cytokines,cytokine,
cytology,cytology,
cytometry,cytometry,
cytoskeleton,cytoskeleton,
cytosorb,cytosorb,
cytotoxic edema,cytotoxic edema,
cytotoxicity,cytotoxicity,
d na testing,dna testing,
d pedro ii,d pedro 2,
da 2a,da 2a,
da vinci,da vinci,
da vinci robotic system,da vinci robotic system,
dacrocystitis,dacrocystitis,
dacryocystocele,dacryocystocele,
dacrystic,dacrystic,
daily excess sleepiness,daily excess sleepiness,
daily food rations,daily food ration,
daily functioning,daily functioning,
daily sleepiness,daily sleepiness,
dana point,dana point,
dandy-walker malformation,dandy-walker malformation,
dapsone,dapsone,
dark adaptation,dark adaptation,
data acquisition,data acquisition,
data analysis,data analysis,
data clustering,data clustering,
data collection,data collection,
data complexity,data complexity,
data exploration,data exploration,
data mining,data mining,
data mining analysis,data mining analysis,
data mining methods,data mining method,
data reduction,data reduction,
database,database,
database study,database study,
datadriven biomedical data processing,datadriven biomedical data processing,
day case surgery,day case surgery,
day surgery,day surgery,
day time sleepiness,day time sleepiness,
day/night rhythm,day-night variation,
daycase,daycase,
daycase adeno-tonsillectomy,daycase adeno-tonsillectomy,
day-night variation,day-night variation,
day-night variations,day-night variation,
days off work,days off work,
day-stay adenotonsillectomy,day-stay adenotonsillectomy,
daytime apneagraph,daytime apneagraph,
daytime blood pressure,daytime blood pressure,
daytime complaints,daytime complaint,
daytime consequences,daytime consequence,
daytime cpap titration,daytime continuous positive airway pressure titration,
daytime diagnosis,daytime diagnosis,
daytime drowsiness,daytime drowsiness,
daytime fatigue,daytime fatigue,
daytime function,daytime function,
daytime functioning,daytime function,
daytime hypertension,daytime hypertension,
daytime hypoxaemia,daytime hypoxaemia,
daytime impairment,daytime impairment,
daytime nap,daytime nap,
daytime pao2,daytime pao2,
daytime performance,daytime performance,
daytime polysomnography,daytime polysomnography,
daytime rumination,daytime rumination,
daytime sleep,daytime sleep,
daytime sleepiness,daytime sleepiness,
daytime somnolence,daytime somnolence,
daytime symptoms,daytime symptom,
daytime tiredness,daytime tiredness,
daytime vigilance,daytime vigilance,
db/db mice,db/db mice,
dbas,dbas,
dbp,diastolic blood pressure,
dcf,dicholorfluorescein,
ddd pacemaker,ddd pacemaker,
d-dimer,d-dimer,
d-dimers,d-dimer,
deactivation,deactivation,
dead space,dead space,
dead space mask,dead space mask,
deafness,deafness,
death,death,
death predictors,death predictor,
deaths,death,
decannulation,decannulation,
decerebrate cat,decerebrate cat,
decerebration,decerebration,
decision aids,decision aid,
decision analysis,decision analysis,
decision board,decision board,
decision curve analysis,decision curve analysis,
decision making,decision making,
decision modelling,decision modelling,
decision rule,decision rule,
decision support systems,decision support system,
decision support techniques,decision support system,
decision to delivery interval,decision to delivery interval,
decision tree,decision tree,
decision tree algorithms,decision tree algorithm,
decisional capacity,decisional capacity,
decision-making,decision making,
declarative,declarative,
declarative memory,declarative memory,
decompensated heart failure,decompensated heart failure,
decompensated left heart failure,decompensated left heart failure,
decompensation,decompensation,
decompression,decompression,
decompressive craniectomy,decompressive craniectomy,
decreased,decreased,
decreased sleep quality,decreased sleep quality,
decreases in the amplitude fluctuations of photopletysmography,decreases in the amplitude fluctuations of photopletysmography,
decreases in the amplitude fluctuations of pulse photoplethysmographic signal,decreases in the amplitude fluctuations of pulse photoplethysmographic signal,
decreases in the amplitude fluctuations of pulse photoplethysmography signal,decreases in the amplitude fluctuations of pulse photoplethysmographic signal,
deep lobe parotid pleomorphic adenoma,deep lobe parotid pleomorphic adenoma,
deep sedation,deep sedation,
deep sleep,deep sleep,
deep sleep stages,deep sleep stage,
deep vein thrombosis,deep vein thrombosis,
deep venous thrombosis,deep venous thrombosis,
deep-diving,deep-diving,
defatting,defatting,
default mode network,default mode network,
default network,default network,
defense reaction,defense reaction,
defibrillation - icd,defibrillation - icd,
defibrillators,defibrillator,
deficiency,deficiency,
definition,definition,
definition of sleep apnea/hypopnea,definition of sleep apnea/hypopnea,
